Id,Label,timeset,users_can_post,link,category,talking_about_count,like_count
138391694729,Misty Edwards,,yes,https://www.facebook.com/Misty-Edwards-138391694729/,Musician/Band,401,259715
614761131984814,ND Atelier,,yes,https://www.facebook.com/ndatelie/,Shopping/Retail,5,3461
138007749628000,Jacki Design,,yes,https://www.facebook.com/jackidesignfan/,Product/Service,519,119469
377522869060345,Santa Bela,,yes,https://www.facebook.com/santabela/,Clothing,5,2222
644675762267954,Pensamentos da Mami,,no,https://www.facebook.com/pensamentosdamami/,Community,0,900
736933593045723,LOCA,,yes,https://www.facebook.com/ComplexadosAnonimos/,Community,1,601
266950670050363,Vicenza,,no,https://www.facebook.com/sapatos.vicenza/,Product/Service,5463,278573
341875109228428,Lucille Lingerie e Moda Praia,,yes,https://www.facebook.com/Lucille-Lingerie-e-Moda-Praia-341875109228428/,Shopping/Retail,2,2205
285821781517888,Tara O Brien Illustration,,yes,https://www.facebook.com/taraobrienillustration/,Artist,16,1871
247455971942606,Brunfer Jeans,,no,https://www.facebook.com/Brunfer-Jeans-247455971942606/,Clothing,35,3429
636105186412315,Espelho de Vênus,,yes,https://www.facebook.com/Espelho-de-Vênus-636105186412315/,Community,10,5091
354749614610938,Lilás Modas Plus Size,,no,https://www.facebook.com/LilasModasSalvador/,Clothing,19,4839
238469662969779,Brigadeiro de Alface,,yes,https://www.facebook.com/brigadeirodealface/,Health/Wellness Website,63,10980
476278362487821,Conselhos dos Minions,,no,https://www.facebook.com/OsConselhosDosMinions/,Community,160,207449
287927677912456,McDonald s,,no,https://www.facebook.com/McDonaldsBrasil/,Food/Beverages,540299,61956835
271545209637812,Très Jolie Esmalteria,,no,https://www.facebook.com/EsmalteriaTresJolie/,Spas/Beauty/Personal Care,54,4041
208226276487,Mahogany Cosméticos,,yes,https://www.facebook.com/mahoganyoficial/,Health/Beauty,2672,557486
608786979178392,Molly Jane Moda Queen Size,,yes,https://www.facebook.com/MollyJanePlus/,Retail and Consumer Merchandise,2,4169
584670721544035,Na Mira da Moda,,no,https://www.facebook.com/lunamiradamoda/,Just For Fun,2610,62724
1421141544763956,Valatile Lingerie,,yes,https://www.facebook.com/valatile/,Business Person,4,766
106696649469001,Dilma Bolada,,no,https://www.facebook.com/DilmaBolada/,Fictional Character,39557,1603322
420965164612605,Déia Fitness,,no,https://www.facebook.com/DeiaFitness/,Company,31,1900
420143488087284,Allure Plus Size,,yes,https://www.facebook.com/allure.plus/,Shopping/Retail,293,27103
149389355127076,GK Fashion,,no,https://www.facebook.com/gkfashionplussize/,Clothing,801,12882
177457232326945,F Design Hostel,,no,https://www.facebook.com/FDesignHostel/,Hotel,125,35364
105776202840418,Tirolez,,yes,https://www.facebook.com/TirolezQueijos/,Product/Service,977,729023
607763559270098,Apoio Fran,,yes,https://www.facebook.com/apoioafran/,Community,29,37462
505332312825681,Downy Brasil,,yes,https://www.facebook.com/downybrasil/,Product/Service,19761,631130
209300585751407,Blogcitario,,yes,https://www.facebook.com/blogcitario/,Website,12528,73574
187651838036413,Exclusiva & Poderosa,,yes,https://www.facebook.com/exclusivaepoderosa/,Product/Service,33,5307
127751977375853,Best Berry,,yes,https://www.facebook.com/bestberrybr/,Food/Beverages,4208,72270
198849783539777,Buscofem,,yes,https://www.facebook.com/Buscofem/,Health/Medical/Pharmaceuticals,44052,2043904
194584543896006,Intimus,,yes,https://www.facebook.com/Intimus/,Health/Beauty,1631,1619989
159046167495063,Dermacyd Oficial,,yes,https://www.facebook.com/DermacydOficial/,Health/Beauty,65576,975049
192632690792599,Vicio-Feminino,,yes,https://www.facebook.com/viciofeminino/,Personal Blog,6462,182563
150610831675848,Blog Andreza Goulart,,yes,https://www.facebook.com/BlogAndrezaGoulart/,Personal Blog,9175,203448
181172331945484,Niina Secrets,,yes,https://www.facebook.com/NiinaSecrets/,Personal Blog,123636,589217
216124828416482,Eu vou de Rosa,,no,https://www.facebook.com/euvouderosa/,Personal Blog,1292,108818
136594286386895,Passando Blush,,no,https://www.facebook.com/passandoblush/,Personal Blog,15687,991264
184195161631871,E aí  beleza?,,yes,https://www.facebook.com/eaibeleza/,Personal Blog,19896,192649
329379070473418,FOFAS SHOP,,no,https://www.facebook.com/fofasshop/,Arts/Entertainment/Nightlife,2,1264
453471791360641,Pigmento F por Fê La Salye,,no,https://www.facebook.com/pigmentof/,Entertainment Website,330,6448
184018621670550,Bella Vesth,,yes,https://www.facebook.com/BellaVesth/,Shopping/Retail,9,3039
180056535405279,Maquiagem Natura,,no,https://www.facebook.com/MaquiagemNatura/,Health/Beauty,14076,2846645
178867052136283,Armário de Madame,,yes,https://www.facebook.com/armariodemadame/,Website,352,10258
119835034762003,Closeup,,yes,https://www.facebook.com/closeupbrasil/,Product/Service,925,10193230
184552868254709,Casa Ambiente,,yes,https://www.facebook.com/casambiente/,Home Decor,217,80074
149391851772951,By Marina,,yes,https://www.facebook.com/blogbymarina/,Personal Blog,1278,24364
416384931787852,Arena MMA,,yes,https://www.facebook.com/blog.arenamma/,Recreation/Sports Website,0,157
195468647141787,Fashionera,,no,https://www.facebook.com/thefashionera/,Clothing,332,386303
361592660524648,FiveBlu,,yes,https://www.facebook.com/fiveblu/,Clothing,453,596097
120039972284,Privalia,,yes,https://www.facebook.com/privaliabrasil/,Company,3763,5465480
92296911509,Chicisimo,,no,https://www.facebook.com/Chicisimo/,Company,209,61958
171506096242554,Malwee,,yes,https://www.facebook.com/MalweeOficial/,Clothing,1832,651154
330583783667020,Fashion4Me,,yes,https://www.facebook.com/Fashion4Me/,Reference Website,1,1401
21435141328,Dove,,yes,https://www.facebook.com/dove/,Health/Beauty,2478,25307027
101960609863286,Tim Shumate Illustrations,,yes,https://www.facebook.com/TimShumateIllustrations/,Arts/Entertainment/Nightlife,670,131429
155997261121919,Fiat Automóveis Brasil,,yes,https://www.facebook.com/fiatbr/,Cars,60530,6232174
259118167437866,Plano Feminino,,yes,https://www.facebook.com/planofeminino/,Society/Culture Website,1472,14060
249814301481,Moda Para Usar,,yes,https://www.facebook.com/modaparausar/,Personal Blog,137,188449
147005121986218,Bottero Calçados,,yes,https://www.facebook.com/SapatosBottero/,Company,28920,1467624
164691925388,IGIGI,,yes,https://www.facebook.com/IGIGISTYLE/,Clothing,323,133767
140081102729564,LUX,,yes,https://www.facebook.com/Lux/,Health/Beauty,560,6455003
147006238705308,Tinta Na Pele,,yes,https://www.facebook.com/Tintanapele/,Website,33404,392032
319176967637,Jogê,,no,https://www.facebook.com/jogelovewear/,Clothing,1244,191299
197006827011291,Botica Urbana,,yes,https://www.facebook.com/BlogBoticaUrbana/,Entertainment Website,17,6959
182321521789953,Gribl Fashion Style,,yes,https://www.facebook.com/GriblFashioStyle/,Clothing,2,5178
313816855334114,Borboletas na Carteira,,no,https://www.facebook.com/BlogBorboletasNaCarteira/,Personal Blog,5213,144353
276037065767988,Vida sem Glamour na América,,yes,https://www.facebook.com/recemjuntada/,Personal Website,56,880
108162009251262,Depois dos Quinze,,no,https://www.facebook.com/blogdepoisdosquinze/,Public Figure,93413,991713
199985710035873,Trendy Twins,,no,https://www.facebook.com/BlogTrendyTwins/,Personal Blog,70,9022
391901724187662,Electrolux,,yes,https://www.facebook.com/ElectroluxBrasil/,Appliances,2663,3294620
417005623064,Bazar Pop,,no,https://www.facebook.com/bazarpop/,Society/Culture Website,50,5046
111837082204254,Halls Brasil,,yes,https://www.facebook.com/HallsBrasil/,Food/Beverages,5458,6033473
190563607656001,Supremas,,no,https://www.facebook.com/supremas.com.br/,Entertainment Website,29,22490
334118629964347,bareMinerals Brasil,,yes,https://www.facebook.com/bareMineralsBrasil/,Health/Beauty,207,162130
332078280174704,Delícia,,no,https://www.facebook.com/DeliciaBunge/,Food/Beverages,5608,1802450
111617145588068,Itaú Universitários,,yes,https://www.facebook.com/ItauUniversitarios/,Bank/Financial Institution,8251,659628
419449241541220,OqUsar,,yes,https://www.facebook.com/oqusarr/,Website,107,5175
191415610908987,ClaudinhaStoco,,yes,https://www.facebook.com/BlogClaudinhaStoco/,Personal Blog,16283,338983
9770929278,Adele,,yes,https://www.facebook.com/adele/,Musician/Band,258117,63968812
240229459393132,Volup2.com,,no,https://www.facebook.com/Volup2/,Magazine,41901,369490
183153288452079,Casa Paes,,yes,https://www.facebook.com/casapaes/,Local Business,1,3249
243236665731082,Rogério Chér,,yes,https://www.facebook.com/rogeriocher/,Consulting/Business Services,100,3626
10092511675,Rihanna,,no,https://www.facebook.com/rihanna/,Artist,1036073,81497273
11784025953,Disney,,no,https://www.facebook.com/Disney/,Company,116691,50599374
100114543363891,Folha de S.Paulo,,no,https://www.facebook.com/folhadesp/,Media/News/Publishing,412602,5261591
131968276854206,Seda,,yes,https://www.facebook.com/Seda/,Health/Beauty,1853,15580942
128528277226241,Chico Buarque,,yes,https://www.facebook.com/ChicoBuarque/,Musician/Band,167709,2222759
184376404918079,Quintess,,yes,https://www.facebook.com/quintess/,Clothing,4528,192526
102502006500590,EuCapricho.com,,no,https://www.facebook.com/EuCapricho/,Personal Blog,739,213039
23402039579,Converse,,yes,https://www.facebook.com/converse/,Clothing,45279,37532968
26972120470,Victoria s Secret Pink,,no,https://www.facebook.com/vspink/,Clothing,61795,13895526
80329313253,Boo,,no,https://www.facebook.com/Boo/,Public Figure,425814,17390989
100579166680171,Brasil sem Homofobia,,yes,http://www.causes.com/causes/545581,Cause,0,70463
8811587900,Gossip Girl,,no,https://www.facebook.com/GossipGirl/,TV Show,16197,12734005
39677118233,Britney Spears,,no,https://www.facebook.com/britneyspears/,Musician/Band,256534,39840377
7270241753,YouTube,,yes,https://www.facebook.com/youtube/,Product/Service,127092,81315586
355374000182,Shrek,,no,https://www.facebook.com/Shrek/,Movie,41233,45244064
7174672354,Heineken,,yes,https://www.facebook.com/heineken/,Food/Beverages,153310,20310391
107696322592519,Muse,,no,https://www.facebook.com/pages/Muse/107696322592519,Interest,699,885298
8762738724,Muse,,yes,https://www.facebook.com/muse/,Musician/Band,59299,17304419
114498345258149,Eu Amo Chocolate,,no,https://www.facebook.com/ton.euamochocolate/,Product/Service,1340,1130826
20531316728,Facebook,,no,https://www.facebook.com/facebook/,Product/Service,115630,169835763
237519589427,Portal São Paulo,,no,https://www.facebook.com/PortalSaoPaulo/,Company,6382,241797
153139684893129,Portal Brasileiro,,no,https://www.facebook.com/Brasil/,Website,4302,2442589
329320336203,Sex and the City,,yes,https://www.facebook.com/sexandthecity/,TV Show,23350,13597085
10998220679,Brazil Viral,,yes,https://www.facebook.com/BrazilViral/,Community,25748,1162533
40796308305,Coca-Cola,,yes,https://www.facebook.com/coca-cola/,Food/Beverages,277519,96246853
7245371700,MTV,,no,https://www.facebook.com/MTV/,News/Media Website,1138820,48501450
55482772043,Glee,,yes,https://www.facebook.com/Glee/,TV Show,17944,21881552
6578860909,Dave Matthews Band,,yes,https://www.facebook.com/davematthewsband/,Musician/Band,54409,3175803
6558867050,Alicia Keys,,no,https://www.facebook.com/aliciakeys/,Musician/Band,338993,33889442
6174621106,Kings Of Leon,,yes,https://www.facebook.com/KingsOfLeon/,Musician/Band,13011,11900097
6979332244,Radiohead,,yes,https://www.facebook.com/radiohead/,Musician/Band,60414,11793363
14276376401,The Cure,,yes,https://www.facebook.com/thecure/,Musician/Band,12285,6559705
30975687682,The Smiths,,yes,https://www.facebook.com/TheSmithsOfficial/,Musician/Band,9178,3997724
5204238009,Norah Jones,,no,https://www.facebook.com/norahjones/,Musician/Band,6462,3927722
25098475544,Foo Fighters,,no,https://www.facebook.com/foofighters/,Musician/Band,25415,11966749
35718435694,The Killers,,yes,https://www.facebook.com/Thekillers/,Musician/Band,13093,9686616
5295171251,John Mayer,,no,https://www.facebook.com/johnmayer/,Musician/Band,9308,6878526
6220201117,Jamiroquai,,yes,https://www.facebook.com/JamiroquaiOfficial/,Musician/Band,17257,2873551
22934684677,The Big Bang Theory,,no,https://www.facebook.com/TheBigBangTheory/,TV Show,147862,32505007
7659317484,Pearl Jam,,no,https://www.facebook.com/PearlJam/,Musician/Band,136789,10353825
10376464573,Lady Gaga,,yes,https://www.facebook.com/ladygaga/,Musician/Band,550056,61556100
123739327653840,Facebook,,no,https://www.facebook.com/FacebookBrasil/,Product/Service,32968,169835770
7126051465,Katy Perry,,yes,https://www.facebook.com/katyperry/,Musician/Band,263257,71876948
7310480740,Amy Winehouse,,yes,https://www.facebook.com/amywinehouse/,Musician/Band,26134,10857049
28940545600,Beyoncé,,no,https://www.facebook.com/beyonce/,Musician/Band,146006,63891271
5027904559,Shakira,,yes,https://www.facebook.com/shakira/,Musician/Band,434307,104351524
148174285215879,Blog Fattitude,,yes,https://www.facebook.com/BlogFattitude/,Society/Culture Website,154,3149
137136539672739,NIVEA,,yes,https://www.facebook.com/niveabrasil/,Health/Beauty,16946,17778457
79775744089,Victoria s Secret,,yes,https://www.facebook.com/victoriassecret/,Clothing,152885,26876941
112358335448109,Beth Ditto,,no,https://www.facebook.com/pages/Beth-Ditto/112358335448109,Musician/Band,25,34870
148784138495417,Plus Size  Plus Mode,,yes,https://www.facebook.com/plussizeplusmode/,Clothing,452,79572
278029242253904,Twitter,,yes,https://www.facebook.com/twitterinc/,App Page,39841,15528695
152408531584073,Necessaire da Kika,,yes,https://www.facebook.com/necessairedakika/,Personal Blog,86,1746
275895685768423,Feirashop,,yes,https://www.facebook.com/Feirashop/,Shopping/Retail,3634,87432
440674199334440,Make Up By Taty,,yes,https://www.facebook.com/MakeUpByTaty/,Health/Beauty,544,23475
302460253285484,ML Distribuidora Dailus BH,,yes,https://www.facebook.com/ML-Distribuidora-Dailus-BH-302460253285484/,Health/Beauty,28,6936
506462236083203,Litha Bacchi,,yes,https://www.facebook.com/lithabacchi/,Public Figure,10,4484
248255028554794,Seja Belissima,,yes,https://www.facebook.com/blogSejaBelissima/,Personal Blog,45,1655
205222166212848,Blog da Lala Ismerim,,no,https://www.facebook.com/BlogLalaIsmerim/,Personal Blog,92,2527
473356029361919,Feminilidades,,yes,https://www.facebook.com/BlogFeminilidades/,Personal Blog,165,2890
467223490012076,Blog Lóren Santos,,no,https://www.facebook.com/bloglorensantos/,Health/Beauty,78,2890
392513360900069,Bagagem Recheada,,yes,https://www.facebook.com/bagagemrecheada/,Personal Blog,36,206
542804532438798,Blog Isabella Bispo,,yes,https://www.facebook.com/blogisabellabispo/,Personal Blog,56,1724
367921473274698,Blog Oolha Isso,,yes,https://www.facebook.com/BlogOolhaIsso/,Personal Blog,348,13414
268934376635384,Kluermoi - Color Pretty.,,yes,https://www.facebook.com/Kluermoi/,Community,84,4812
394266377331788,Isabella Carvalho - Canal You Tube,,yes,https://www.facebook.com/isabellacarvalhoestetica/,Personal Blog,446,887
899663686715544,Blackacheadas,,yes,https://www.facebook.com/blackacheadasViviOlly/,Personal Blog,559,11761
127489614059275,Negras do Brasil,,yes,https://www.facebook.com/NegrasDoBrasil/,Blogger,517,5491
275497395816059,Bio Extratus,,no,https://www.facebook.com/bioextratus/,Health/Beauty,18491,622259
808865675866978,LD Distribuidora de Cosméticos Ltda,,yes,https://www.facebook.com/LD-Distribuidora-de-Cosméticos-Ltda-808865675866978/,Health/Beauty,6,224
1642825099339295,Danny Mendes,,no,https://www.facebook.com/dannymendesoficial/,Public Figure,2709,718
311260549045017,Katleen Conceição Dermatologista Pele Negra,,yes,https://www.facebook.com/Dermatologistapelenegra/,Public Figure,430,8349
659137070885715,Na Veia da Nêga,,yes,https://www.facebook.com/naveiadanega/,Community,2847,15742
265600326933419,Tricotando Beleza - Kesya Lourenço,,yes,https://www.facebook.com/Tricotandobelezakl/,Business Person,8,766
497827153617658,Caprichos de Madame,,yes,https://www.facebook.com/michelebeckerblog/,Personal Blog,63,1754
721824777951374,Meu Querido Planner,,yes,https://www.facebook.com/meuqueridoplanner/,Community,72,1181
1608017512801077,Feminices Bijoux,,yes,https://www.facebook.com/Feminices-Bijoux-1608017512801077/,Jewelry/Watches,0,201
115479548795908,Portal Black Magazine,,yes,https://www.facebook.com/portalblackmagazine/,Entertainment Website,3,360
684045261653667,Mariana Villanova,,no,https://www.facebook.com/VillanovaMariana/,Community,364,21693
667429063362809,Loja Vid,,yes,https://www.facebook.com/vidlojaa/,Shopping/Retail,27,885
560707873949819,Liwish,,yes,https://www.facebook.com/liwishcosmetic/,Health/Beauty,39,2299
246989312021373,Cia da Beleza,,yes,https://www.facebook.com/Cia-da-Beleza-246989312021373/,Health/Beauty,11,724
134833726721811,No Espaço da Rô,,yes,https://www.facebook.com/Espacorosana/,Personal Blog,52,603
348469405230018,25 de Julho - Dia da Mulher Negra Latino-americana e Caribenha,,yes,https://www.facebook.com/25DeJulhoDiaDaMulherNegraLatinoAmericanaECaribenha/,Community,13,7136
137161289812135,Nunca Saio Sem Make,,yes,https://www.facebook.com/nuncasaiosemmake/,Personal Blog,225,9051
611255822252233,Débora Húngaro- Make Up,,yes,https://www.facebook.com/deborahungaromakeup/,Community,29,5094
740091542731877,Preta Aline Custódio - Maquiagens  para pele negra,,yes,https://www.facebook.com/Preta-Aline-Custódio-Maquiagens-para-pele-negra-740091542731877/,Personal Blog,172,1182
