rt_id,who_was_rt,content_of_rt
1288841346594217986,drsimonegold,"Not only did we hold a press conference and showcase our knowledge and experience with COVID-19 and hydroxychloroquine, but we also presented significant evidence of its safety and efficacy.

Social media companies censored &amp; removed it all. Why? https://t.co/C14EvHL48W"
1288892288140218376,LideresXlaVida,"Desde México nos solidarizamos con el pueblo Argentino y pedimos a @horaciorlarreta que vete la Ley del Aborto. #ArgentinaEsProvida 
#LarretaVetaElProtocolo https://t.co/gPt6WPvnrq"
1288941511372165121,Marcoslimamd,Hoy me han pasado mucho este video donde una colega en Estados Unidos asegura que ha conseguido excelentes resultados en sus pacientes con COVID-19 tratados con hidroxicloroquina. Una vez más vamos a contrastar estas declaraciones con evidencia científica seria y de calidad. https://t.co/EmaSc5Al9G
1288596080859504640,NitoCortizo,"He instruido a las autoridades del @MINSAPma a acelerar las acciones dirigidas a cuidar al personal que combate la pandemia, a incorporar personal médico de sector privado a hospitales públicos, y de requerirse médicos extranjeros, será previo cumplimiento de normas legales."
1288838955643867136,Spy0081,"Três principais rios da China estão transbordando e milhões de pessoas estão nas zonas de perigo | Nicole Hao | Yangtzé | amarelo | Epoch Times em Português

Maior área de produção chinesa de grãos totalmente devastada pela enchente https://t.co/X5DYSCn3Ww"
1288594307960709120,AMAROK_LUPPUS,ENQUETE: Você tomaria a hidroxicloroquina caso fosse infectado com o novo coronavírus? https://t.co/E8yoJOBwvK
1288856626418589696,igorgadelham,"Resultado do teste positivo de Michelle Bolsonaro para a Covid-19 foi divulgado um dia após primeira-dama participar de cerimônia no Planalto ao lado do presidente. Ao lado deles, estavam as ministras Tereza Cristina (66 anos) e Damares Alves (56 anos). https://t.co/MUJHlpEOwM"
1288910299643273217,ScottAdamsSays,I tell you why Trump is medically correct and CNN might be killing tens-of-thousands https://t.co/trfDfkx4TF
1288793353543352320,DolarToday,"Colapso del sistema de salud: Falleció otro médico en Zulia a causa del coronavirus https://t.co/uxfUZ7r2Xb

."
1288926033631035392,samanthamarika1,Imagine if the left was as against child sex trafficking as they are hydroxychloroquine.
1288892830912577536,ArthurWeint,"Para um esquerdista, a ideologia progressista é que indica se a pessoa é negra ou não. No caso, a médica que defendeu a hidroxicloroquina perdeu seu ""direito"" de ser negra no momento em que defendeu algo contrário à narrativa de esquerda. Fazem tribunal racial abertamente. https://t.co/Qiz7EUGJN2"
1288778982780010496,revistaoeste,Cidade no interior de SP tem distribuição de kit cloroquina https://t.co/BcWsrznPmK
1288921513798795264,MarleneFFL,Vejam o que é Genocídio 👇🤔🤔 https://t.co/lVzMGrk4uG
1288897295308791812,esedesergio,@RHRF54 @MinSaludCol La hidroxicloroquina produce alteraciones cardíacas
1288911125573181440,danielPMERJ,"Com 30 anos de experiência, o médico pneumologista Wagner Malheiros, revela já ter tratado mais de 400 pacientes com covid-19 em estágios iniciais sem internação. Ele revela o segredo: “uma boa parte usou Hidroxicloroquina, outros Ivermectina.

https://t.co/giCxEd0UGH"
1288181339594858498,ElijahSchaffer,"“You’re not black on the inside, I’m more black than you on the inside”

A #BLM Activist says to first gen African-American immigrant Doctor @stella_immanuel 

As he attempts to disrupt the White Coat Confernce about HCQ in DC

Shows you just how insane the resistance has become https://t.co/1Ps6MRzJ4D"
1288813886553161730,Astro_Pontes,"Acabei de receber teste positivo para o novo coronavirus. Estou bem, só um pouco de sintoma de gripe e dor de cabeça. Agora em isolamento. Vai dar tudo certo. Sigo cumprindo minha agenda de forma remota e, obedecendo o período de distanciamento social para plena https://t.co/plE9uZF0bv"
1288527985725698049,GermHunterMD,Hydroxychloroquine treating COVID19 https://t.co/sgnV53NWRI
1288824069761245186,MarliaFernand12,"Prescrição de hidroxicloroquina aumenta mais de 800%.
Isso mostra o quanto a grande mídia perdeu o controle da sociedade.  A despeito da imensa campanha da imprensa contra o tratamento precoce, cada vez mais médicos optam por tentar salvar seus pacientes."
1288819232835330050,OsmarTerra,"O Brasil infelizmente já está com 90.000 vítimas fatais da Covid 19.A letalidade (infectados/óbitos)nos países q mais testaram chegou a 0,2%. Assim devemos ter cerca de 45 milhões de contaminados(maioria sem sintomas).Tudo isso em plena quarentena e lockdown. Impossível ser pior!"
1288876041520459781,msaludcr,"Alerta: PRODUCTOS QUE CONTIENEN CLORITO DE SODIO O DIÓXIDO DE CLORO. Sobre la venta de productos, que se patrocinan en internet y en medios de comunicación, para combatir el COVID19, queremos dejar claro que NO son reconocidos como medicamentos por este Ministerio"
1288527985725698049,GermHunterMD,Hydroxychloroquine treating COVID19 https://t.co/sgnV53NWRI
1288793422539694080,AiltonBenedito,"Cidade no interior de SP tem distribuição de kit cloroquina.
Prefeito garante que a população infectada pelo coronavírus melhorou depois de tomar o medicamento. https://t.co/BDytHFBaOv"
1288897295308791812,esedesergio,@RHRF54 @MinSaludCol La hidroxicloroquina produce alteraciones cardíacas
1288918445036380161,esedesergio,@RHRF54 ¿Trump tiene un artículo publicado en una revista indexada sobre el uso de hidroxicloroquina o es sólo charlatanería?
1287486153097195521,valeriaariane,"Remédio a mais de 60 anos no mercado, não pode! Agora vacina, recém criada, servir de cobaia, aí Anvisa aprova!"
1288912980923559936,McLima9,"Dra Stella Immanuel-

#HCQWorks https://t.co/AUJvSmfwOo"
1288897295308791812,esedesergio,@RHRF54 @MinSaludCol La hidroxicloroquina produce alteraciones cardíacas
1288885680832237570,MarinaSilva,"Temos quase 10 milhões de testes, considerados padrão-ouro de diagnóstico da Covid, em estoque e sem uso por falta de insumos. O governo comprou os lotes de exames, mas sem ter garantia de que haveria os reagentes indispensáveis para usá-los. 
https://t.co/izhJSYsERh"
1288816212848369665,BolsonaroSP,"ANTES TARDE DO QUE NUNCA: Pref. SP Bruno Covas autoriza cloroquina.

Resta saber se Dória também cairá na real de que vidas estão acima de política, que para uma doença nova não existe remédio testado e que toda tentativa de cura é válida. Ou seguirá arrotando ciência, ciência? https://t.co/gldJYtiNed"
1288829330974543874,GovMikeDeWine,"Therefore, I am asking the @OhioRxBoard to halt their new rule prohibiting the selling or dispensing of hydroxychloroquine or chloroquine for the treatment or prevention of COVID-19."
1288913037919956994,WashTimes,"Twitter suspends Stella Immanuel, doctor who claims a coronavirus 'cure' https://t.co/VCu0Gworwg"
1288857100244983809,carmelonetobr,"A nossa primeira-dama Michelle Bolsonaro testou positivo para o coronavírus. Com a benção de Deus e a eficácia do tratamento precoce, ela ficará 100% em breve. Michelle é forte, tem o coração gigante e já é, em pouco tempo, a melhor 1ª dama que tivemos. A nação está em oração!"
1288897198092980224,HighWireTalk,"THE CYBER ATTACK ON TRUTH  Deleted by YouTube; Frontline Doctor’s Go Viral, Get Censored; Do the #HCQDance!; Vexing Vaccine Trial Results   Join us @ https://t.co/oMMIrlJ5OV   #HighWireCyberAttack #DelBigtree #AttackOnTruth #Health #Covid19 https://t.co/HwLol0wjLZ"
1288674448531390464,carlosarouck,"ENQUETE: Você tomaria a hidroxicloroquina caso fosse infectado com o novo coronavírus?

SIM.....NÃO"
1288813886553161730,Astro_Pontes,"Acabei de receber teste positivo para o novo coronavirus. Estou bem, só um pouco de sintoma de gripe e dor de cabeça. Agora em isolamento. Vai dar tudo certo. Sigo cumprindo minha agenda de forma remota e, obedecendo o período de distanciamento social para plena https://t.co/plE9uZF0bv"
1288528736296501249,filipebarrost,"CLOROQUINA SALVA VIDAS!

Estudioso da Covid-19, médico infectologista Francisco Cardoso faz cruzada em defesa do uso precoce da hidroxicloroquina e denuncia campanha política orquestrada contra o medicamento: “metade das vidas poderiam ser salvas”.

https://t.co/CWNOqstLkF"
1288177708179038208,bertoulo,"ELA FALOU VERDADE . VEJAM HIDROXICLOROQUINA 
+ COM ZINCO + COM AZITROMICINA .
E POR OUTRO LADO EXISTEM CIENTISTAS FALSOS 
OU NÃO SABIAM COMO CONTROLAR O COVID 19 https://t.co/CE3Ap8takM"
1254111240969846785,Jesus_FH_Christ,Hydroxychloroquine's effectiveness on a virus. https://t.co/IkIImTs2lU
1288594307960709120,AMAROK_LUPPUS,ENQUETE: Você tomaria a hidroxicloroquina caso fosse infectado com o novo coronavírus? https://t.co/E8yoJOBwvK
1288913434726342656,dezacrvg,"@BastosJusmari Chego a pensar q é p hospital faturar bastante primeiro, enquanto isto a pessoa piora,aí qnd vêem q a coisa tá feia,dão o medicamento. Só q infelismente,nem todos se recuperam a tempo..
Tudo se resume a grana.."
1288871272261328902,jpogue1,I promise that if #hydroxychloroquine was an effective therapy for #covid19 we would tell you. Many of us (myself definitely included) were hopeful that it would be at the onset of the pandemic. We now know definitively that it doesn’t work. A (long) thread
1288128009807859717,novaeramidia,🇺🇸 | Médica defende a Hidroxicloroquina. https://t.co/mkBEJJ5ynY
1288594307960709120,AMAROK_LUPPUS,ENQUETE: Você tomaria a hidroxicloroquina caso fosse infectado com o novo coronavírus? https://t.co/E8yoJOBwvK
1288674690194640896,drsandrobenites,Erros estratégicos graves sobre a COVID-19 @MedicosVida todos pela vida https://t.co/4s11DQVH36
1288690681809113089,EstebanOrtizMD,"En este punto de la pandemia si usted tiene:

*Anosmia (perdió la capacidad de oler)
*Ageusia (las comidas no le saben a nada o le saben raro , como metálico) 
*Fiebre, congestión nasal y cefalea 

USTED TIENE COVID19

Que hacer ? 1/3"
1288527985725698049,GermHunterMD,Hydroxychloroquine treating COVID19 https://t.co/sgnV53NWRI
1288803076732837888,Thea_destra,"Lula: ""Bolsonaro vai ser tirado! E vou governar em 2022 porque o Brasil me quer de novo""! 

O ALCOLISMO LEVA A ""DEMÊNCIA""

Que vem a ser,uma condição em que ocorre perda da Função Cerebral.

Vai se tratar seu DOENTE🤬

https://t.co/ubiVIQiJPq"
1288813428660895745,josenalencar,"Você é um adepto da Cloroquina do time do ""vai que”? Lê opiniões contrárias de médicos diferentes, ouve falar que médicos ""importantes"" (como se isso existisse) usaram o remédio, vê sites que afirmam haver 75% de eficácia…

Eu sei, é muita fake news.
Vou te explicar uma por uma."
1300066407317635073,carlinhoscury,"3 . 0 0 0 . 0 0 0 !!!

3 MILHÕES de pessoas RECUPERADAS da peste chinesa no Brasil.

ESTE É O TUÍTE 

Bom domingo!"
1299013796565049348,JamesTodaroMD,"The anti-HCQ bias in top medical journals is stunning:

Lancet
-Surgisphere study (fraud)

NEJM
-Surgisphere (fraud)
-Minnesota HCQ study (online survey)

JAMA
-Brazil trial (stopped bc of lethal CQ overdosing)

Annals of Internal Medicine
-Minnesota 2nd HCQ study (online survey) https://t.co/plcHeoiN5j"
1300063061840211970,MarielaCastrel2,"Atención‼Cómo @MINSAPma permite este tipo de estudios en Pmá.  Vacunas en etapa 2 sin pruebas en animales, no je visto el protocolo de cada vacuna, panameño abre los 👁 las consecuencias pueden se funestas.   

https://t.co/4XApY2ZVbf"
1300154373734109185,boulware_dr,"Another question we received -- instead of doing an Intent to Treat Analysis (ITT) as is standard in RCTs, what if we did a per protocol analysis, limiting to those who took 100% of the study medicine. No statistical difference, with a narrowed difference over the ITT analysis. https://t.co/laGzIrGQnd"
1300129215170449409,WinstonLing,"Uma das mais prestigiosas revistas médicas e científicas do mundo, a The Lancet, no Reino Unido, retirou um artigo publicado que rejeitava a eficácia da hidroxicloroquina no tratamento de pacientes com Covid-19. O artigo continha #dadosinventados."
1300188377355104256,fb_conservative,A maioria dos médicos é cúmplice do crime. https://t.co/FfpWu2Bopt
1300136957926752257,ananiasfernanda,"Quando nós vamos TODOS às ruas contra uso obrigatório de máscara e isolamentos forçados? Já deu, né?"
1299983779260489728,medicalfollower,"🇺🇸 Washington Times - Dr Scott Atlas: 
« l’#Hydroxychloroquine est très sûre, la science fondamentale est claire, la molécule est efficace en début de maladie ... il faut arrêter avec les études poubelles anti chloroquine » https://t.co/vQEg8NNqVM"
1300140934072602626,HairyHand507,"@ArelysShaw No es ignorancia estúpida, la malinformacion tuya hace daño a las personas que toman cualquier cosa (dixido de cloro) por miedo...🤣🤣🤣🤣
https://t.co/aRJzQscEaO"
1295468689794441218,Grompf3,"https://t.co/BodtJSray4

En francés, en la radio canadiense, la historia de un estudio científico que demuestra la eficiencia de la hidroxicloroquina en prevención de... los accidentes de patinete.

Si.

Los accidentes de patinete...
1/n"
1300091903648686081,ArthurWeint,"Informações muito interessantes sobre ivermectina e COVID-19. Há uma entrevista com o Dr Trevor Marshall (Austrália) que vale a pena. Ivermectina pode obstruir a replicação viral, junto com HCQ, AZT, zinco e vitamina D. 
https://t.co/ww0N9PojrX"
1300057756938969090,elarcb,"🔴 Ahora entienden el nivel de los médicos q llegan a ser alcaldes; aquí el de Moche, declarándose en rebeldía ante medidas de aislamiento y diciendo q los periodistas “se abren de brazos y piernas” frente a la OMS, pero él No. ¿Donde habrá estudiado?. 🤔🤦🏻‍♂️👎 Santa Rosa de Lima🙏 https://t.co/OWHWAGHpae"
1299717907040083973,ronaldocaiado,"O poder não mudou o homem @jairbolsonaro. Um homem simples, corajoso e determinado que segue os princípios que o moveram até o momento: o bem do povo brasileiro."
1299757858746175488,quehorrorlais,Precisei comprar vermífugo pra Cecília e fui com a camiseta do PT pra não parecer retardada.
1299778916345933824,WashTimes,"Hydroxychloroquine 'very safe,' says Dr. Scott Atlas; blasts 'garbage' medical studies   https://t.co/JOwnQCiiaQ #COVID19"
1300095362280165388,canto_cano,@ThorGiner @RafaGarridoFra1 @DonBenito4T Y no probaron el Dióxido de cloro?
1299892048783441920,_MoisesRivera_,"La Porttada, El Blog, Ultima Hora, Sociedad Civil, Salvadoreño Wacha, José Youtuber, Walter Araujo, La Britany, guardan silencio sobre su diputado aliado

Se imaginan el espectáculo si hubiera sido un opositor 

Para que vean que proteger los suyos es primordial y elemental"
1299821046934245377,JuliaCerisi,"S'ils étaient sincères dans la lutte contre l'épidémie :
- ils n'auraient pas interdit les médicaments qui guérissent .
- ils n'auraient pas brûlé et interdit les masques en Mars.
- ils n'auraient pas mis hors jeu les généralistes et les cliniques privées."
